paper_id,chunk_id,text
PMC3508904,PMC3508904_005,"The double mutant M12C/N103C showed one of the higher values in multimer formation. These residues are predicted to interact in the closed MscL, and as can be seen in the western blot, the mutated protein exists exclusively as a pentamer after treatment with oxidizer (Fig. Three A, B). Furthermore, M12C/N103C single channel activity could only be seen after treatment with the reducing agent DTT, and the activity disappeared when oxidizer was added to the bath ( Fig. 3C ). These results are consistent with M12C/N103C MscL being locked in a closed conformation when disulfide bridging occurs. Figure 3. Bridging M12C/N103C mutant locks the channel in a closed state ( A ). The scheme shows the corresponding position of the cysteine substituted residues M12 (red) and N103 (blue) in MscL M. tuberculosis structure, which reflects a nearly closed state."
PMC3508904,PMC3508904_006,"The insert is an amplification of the detail inside the square to show how close these two residues are predicted to be. ( B ) Western blot of M12C/N103C MscL derived from cells non-shocked (NS, left lane) or down-shocked in presence of 1.5 µM of the oxidizer copper-phenanthroline (S, right lane). Note that the protein derived from the shocked cells exists almost exclusively as a pentamer (97% of total protein). ( C ) Patch clamp analysis of M12C/N103C MscL in giant spheroplasts shows differential activities under different redox conditions. The traces show the M12C/N103C MscL channel activity elicited by applying negative pressure to the patch (in mmHg, below the traces)."
PMC3508904,PMC3508904_007,"After adding the reducing agent DTT to the bath (upper trace), channel activity could be observed; but after washing the DTT from the bath and adding peroxide (lower trace) the channels were locked closed and could not be activated even at higher negative pressures. On the other side of the graph, one of the peaks reflecting multimerization is I3C/I96C. These residues are not predicted to interact in the closed structure of MscL, but still show that more than 50% of the protein in the western blot is forming multimers (Fig. Four A, B). Patch clamp experiments show that I3C/I96C single channel activity can be elicited both in the presence of reducing or oxidizing agents in the bath ( Fig. 4C )."
PMC3508904,PMC3508904_008,"Interestingly, a more detailed analysis of the amplitude of the channel in different redox conditions showed that in the presence of the oxidizer the channel is stabilized in a sub-conductive state (Fig. Four C, D). Figure 4. Bridging I3C/I96C locks the channel into a sub-conducting state. ( A ) The scheme shows the corresponding position of the cysteine substituted residues I3 (red) and I96 (blue) in MscL M. tuberculosis structure. The insert is an amplification of the detail inside the square to show that I3 and I96 are not predicted to interact with each other in the closed MscL channel. ( B ) Western blot of I3C/I96C MscL derived from cells non-shocked (NS, left lane) or down-shocked in presence of 1.5 µM of the oxidizer copper-phenanthroline (S, right lane)."
PMC3508904,PMC3508904_009,"Note that the protein derived from the shocked cells exists in multiple states from dimmers to pentamers, with multimers (3X to 5X) representing 54% of total protein. ( C ) Patch clamp analysis of I3C/I96C MscL in giant spheroplasts shows that the channel locks in a sub-conductive stated under oxidizing conditions. The traces show the I3C/I96C MscL channel activity elicited by applying negative pressure to the patch (in mmHg, below the traces). Under reducing conditions DTT (upper trace) channel activity could be observed with most openings reaching a single conductive state (o). After washing the DTT from the bath and adding peroxide (lower trace) the channels could still be activated but they stabilized in a sub-conductive state (s). ( D ) Amplitude histogram of traces from I3C/I96C patches under reducing (DTT red line) or oxidizing (peroxide blue line) conditions."
PMC3508904,PMC3508904_010,"Note that in the presence of peroxide a sub-conductive state is stabilized. Finally, to better understand the interactions occurring between S1 and TM2ci domains, an additional number of double mutants were analyzed by patch clamp and the results are shown in Figure 5 . Mutants I3C/K97C, I3C/N100C and E6C/K101C showed, like I3C/I96C, stabilization in a sub-conductive state upon oxidation, but did not lock closed. The mutants M12C/R104C, M12C/N100C, E9C/K101C and E6C/I96C, similar to M12C/N103C, locked closed under oxidation; however, more substates were observed for mutants in the middle of the two regions and sensitivity to oxidation varied among mutants. Figure 5. Correlation between multimer peaks and channel activity of MscL double mutants under different redox potentials."
PMC3508904,PMC3508904_011,"In a simplified version of the 3D graph shown in Figure 2 , the multimer peaks for seven additional mutants are highlighted with red (mutants that lock close upon oxidation) or green (do not lock close upon oxidation). The inserts show the corresponding position in M. tuberculosis model of the substituted residues in E. coli MscL. Just two subunits are shown for clarity; residues in green are in S1 and those in red in TM2 ci . For each mutant the traces show single channel activity under reducing (black) or oxidizing (blue) conditions. The number under each trace is the negative pressure applied to the patch. Scale bars on the right bottom apply to all traces."
PMC3430326,PMC3430326_000,"Single-celled organisms must survive exposure to environmental extremes. Perhaps one of the most variable and potentially life-threatening changes that can occur is that of a rapid and acute decrease in external osmolarity. This easily translates into several atmospheres of additional pressure that can build up within the cell. Without a protective mechanism against such pressures, the cell will lyse. Hence, most microbes appear to possess members of one or both families of bacterial mechanosensitive channels, MscS and MscL, which can act as biological emergency release valves that allow cytoplasmic solutes to be jettisoned rapidly from the cell."
PMC3430326,PMC3430326_001,"While this is undoubtedly a function of these proteins, the discovery of the presence of MscS homologues in plant organelles and MscL in fungus and mycoplasma genomes may complicate this simplistic interpretation of the physiology underlying these proteins. Here we compare and contrast these two mechanosensitive channel families, discuss their potential physiological roles, and review some of the most relevant data that underlie the current models for their structure and function. It has been a given for many years that both MscS and MscL fulfill major roles in protecting cell integrity by serving the function of biological emergency release valves ( 46 ). However, while this is true, there may be many exceptions to this rule that have yet to be elucidated. Some key questions can be defined."
PMC3430326,PMC3430326_002,"(i) Do all bacterial MS channels, irrespective of their structure, play only the role of emergency release valve? Unambiguously, this is not the case for E. coli , for which there are five MS channels that do not fulfill this role ( 68 ). Alternative roles might be found in the work on chloroplast MS channels ( 78 ). These belong to the MscS family, and hints that they may influence shape maintenance and organelle division have arisen from their study ( 31 , 32 ). Given that chloroplasts are intracytoplasmic, they have no need to survive major changes in osmolarity. However, they might be essential in adjusting chloroplast volume during day/night cycles. A change in solute pools of around 40 mM is equivalent to ∼1 atm, and therefore, variations in the concentrations of carbon cycle intermediates and other metabolites may be a significant stress."
