paper_id,chunk_id,text
PMC4624184,PMC4624184_002,"Finally, the results will allow comparisons with other built sites and facilitate future improvements on the ISS that will ensure astronaut health."
PMC4945788,PMC4945788_000,"Draft genome sequences of Aspergillus fumigatus strains (ISSFT-021 and IF1SW-F4), opportunistic pathogens isolated from the International Space Station (ISS), were assembled to facilitate investigations of the nature of the virulence characteristics of the ISS strains to other clinical strains isolated on Earth."
PMC9116463,PMC9116463_000,"The on-going Microbial Observatory Experiments on the International Space Station (ISS) revealed the presence of various microorganisms that may be affected by the distinct environment of the ISS. The low-nutrient environment combined with enhanced irradiation and microgravity may trigger changes in the molecular suite of microorganisms leading to increased virulence and resistance of microbes. Proteomic characterization of two Aspergillus fumigatus strains, ISSFT-021 and IF1SW-F4, isolated from HEPA filter debris and cupola surface of the ISS, respectively, is presented, along with a comparison to experimentally established clinical isolates Af293 and CEA10. In-depth analysis highlights variations in the proteome of both ISS-isolated strains when compared to the clinical strains."
PMC9116463,PMC9116463_001,"Proteins that showed increased abundance in ISS isolates were overall involved in stress responses, and carbohydrate and secondary metabolism. Among the most abundant proteins were Pst2 and ArtA involved in oxidative stress response, PdcA and AcuE responsible for ethanol fermentation and glyoxylate cycle, respectively, TpcA, TpcF, and TpcK that are part of trypacidin biosynthetic pathway, and a toxin Asp-hemolysin. This report provides insight into possible molecular adaptation of filamentous fungi to the unique ISS environment. Keywords: Aspergillus fumigatus , proteome, the International Space Station"
PMC5201052,PMC5201052_000,The draft genome sequences of 20 biosafety level 2 (BSL-2) opportunistic pathogens isolated from the environmental surfaces of the International Space Station (ISS) were presented. These genomic sequences will help in understanding the influence of microgravity on the pathogenicity and virulence of these strains when compared with Earth strains.
PMC5391430,PMC5391430_000,The whole-genome sequences of eight fungal strains that were selected for exposure to microgravity at the International Space Station are presented here. These baseline sequences will help to understand the observed production of novel bioactive compounds.
PMC5504618,PMC5504618_000,"Succession of fungi was characterized utilizing both traditional and state-of-the-art molecular techniques during the 30-day human occupation of the ILMAH. Surface samples were collected at various time points and locations to observe both the total and viable fungal populations of common environmental and opportunistic pathogenic species. To estimate the cultivable fungal population, potato dextrose agar plate counts method was utilized. The internal transcribed spacer region-based iTag Illumina sequencing was employed to measure the community structure and fluctuation of the mycobiome over time in various locations. Treatment of samples with propidium monoazide (PMA; a DNA intercalating dye for selective detection of viable microbial populations) had a significant effect on the microbial diversity compared to non-PMA-treated samples."
PMC5504618,PMC5504618_001,"Statistical analysis confirmed that viable fungal community structure changed (increase in diversity and decrease in fungal burden) over the occupation time. Samples collected at day 20 showed distinct fungal profiles from samples collected at any other time point (before or after). Viable fungal families like Davidiellaceae , Teratosphaeriaceae , Pleosporales , and Pleosporaceae were shown to increase during the occupation time. The results of this study revealed that the overall fungal diversity in the closed habitat changed during human presence; therefore, it is crucial to properly maintain a closed habitat to preserve it from deteriorating and keep it safe for its inhabitants. Differences in community profiles were observed when statistically treated, especially of the mycobiome of samples collected at day 20."
PMC5504618,PMC5504618_002,"On a genus level Epiccocum , Alternaria , Pleosporales , Davidiella , and Cryptococcus showed increased abundance over the occupation time."
PMC5580210,PMC5580210_000,"An official website of the United States government Official websites use .gov A .gov website belongs to an official government organization in the United States. Secure .gov websites use HTTPS A lock ( Lock Locked padlock icon ) or https:// means you've safely connected to the .gov website. Share sensitive information only on official, secure websites. Primary site navigation Logged in as: Corresponding author. Received 2017 Aug 23; Accepted 2017 Aug 23; Collection date 2017. Open Access This article is distributed under the terms of the Creative Commons Attribution 4.0 International License ( http://creativecommons.org/licenses/by/4.0/ ), which permits unrestricted use, distribution, and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made."
PMC5580210,PMC5580210_001,"The Creative Commons Public Domain Dedication waiver ( http://creativecommons.org/publicdomain/zero/1.0/ ) applies to the data made available in this article, unless otherwise stated. Following publication of the original article [ 1 ], the authors reported that the X-axis label was missing from Fig. 4 . The new Fig. 4 is attached. Microbial gene pathways observed in the whole metagenomes of ISS and SAF samples. Reads matching microbial gene targets above an identity threshold of 0.9 were assigned to KEGG orthologies. KO number was used to assign a gene function category, shown along the vertical axis . Read abundance is graphically represented on a square-root scale."
PMC5580210,PMC5580210_002,"Absolute read counts are shown adjacent to each corresponding circle The online version of the original article can be found under doi:10.1186/s40168-017-0292-4 Articles from Microbiome are provided here courtesy of BMC Connect with NLM National Library of Medicine 8600 Rockville Pike Bethesda, MD 20894"
